reaction,Chemostat u=0.11,Chemostat u=0.12,Chemostat u=0.20,Chemostat u=0.21 (1),Chemostat u=0.21,Chemostat u=0.22,Galactose ,Chemostat u=0.26,Acetate,Chemostat u=0.31 (1),Chemostat u=0.31,Chemostat u=0.35,Chemostat u=0.36,Pyruvate,Chemostat u=0.4,Chemostat u=0.41,Fumarate,Succinate,Glucosamine,Chemostat u=0.46,Glycerol,Mannose,Chemostat u=0.49,Chemostat u=0.5,Chemostat u=0.51,Xylose,Glucose + salts,Glucose,pH6 glucose,Fructose,42C glucose
IGPS,0.00625273,0.00682116,0.0113686,0.01193703,0.01193703,0.01250546,0.01477918,0.01477918,0.0170529,0.017621329999999998,0.017621329999999998,0.019895049999999997,0.02046348,0.0227372,0.0227372,0.023305629999999997,0.02387406,0.02501092,0.02614778,0.02614778,0.026716209999999997,0.026716209999999997,0.027853069999999997,0.0284215,0.02898993,0.031263650000000004,0.031263650000000004,0.032968939999999995,0.03581109,0.03694795,0.03751638
ARBtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACACtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTRCYCtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSNtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_5mtr_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
NTRIR3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HXCT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO2tex_reverse,3.6659006456249954,3.855982522500008,5.3766375375000015,5.566719414374996,5.566719414374988,5.7568012912499995,6.517128798750007,6.517128798750021,7.2774563062499995,7.467538183124993,7.467538183124994,8.22786569062499,8.417947567499992,11.914383399488424,9.178275074999984,9.368356951875013,12.81626159863641,11.709583511250019,10.307900216250003,10.318766336249997,6.919800476666667,10.508848213124994,10.88901196687501,11.079093843750034,11.269175720625023,12.029503228125,12.029503228124993,12.599748858749994,13.550158243124985,13.930321996874985,14.120403873749996
NTPTP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILEtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OAS60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCptspp,1.3848983042708274,1.4869345137500112,2.303224189583331,2.4052603990624917,2.405260399062486,2.5072966085416715,2.9154414464583476,2.915441446458353,3.3235862843749913,3.4256224938541564,3.4256224938541564,3.8337673317708223,3.9358035412499883,2.8458048332480756,4.343948379166647,4.445984588645839,3.7230781397727393,3.6142048652083467,0.0,4.9561656360416455,0.591508159999985,0.0,5.2622742644791725,5.364310473958368,5.4663466834375205,5.8744915213541615,5.874491521354153,6.1806001497916645,6.6907811971874995,0.0,6.99688982562499
PLIPA2E160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLPNS161pp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGPP141pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSSA160,0.0070195399999999995,0.00765768,0.0127628,0.01340094,0.01340094,0.014039079999999999,0.016591639999999998,0.01659164,0.0191442,0.01978234,0.01978234,0.0223349,0.02297304,0.0255256,0.0255256,0.026163739999999998,0.02680188,0.028078159999999998,0.02935444,0.02935444,0.029992579999999998,0.029992579999999998,0.031268859999999996,0.031907,0.03254514,0.0350977,0.0350977,0.037012119999999996,0.04020282,0.0414791,0.04211724
MTHFR2,0.016979490000000003,0.018523079999999997,0.030871799999999998,0.032415389999999995,0.032415389999999995,0.03395898000000001,0.04013334,0.04013334,0.04630769999999999,0.04785129,0.04785129,0.054025649999999995,0.05556923999999999,0.061743599999999996,0.061743599999999996,0.06328718999999998,0.06483077999999999,0.06791796000000001,0.07100514,0.07100514,0.07254872999999999,0.07254872999999999,0.07563591,0.0771795,0.07872308999999998,0.08489745,0.08489745,0.08952821999999998,0.09724616999999999,0.10033335000000008,0.10187694
GPDDA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3PGtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cys_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCARR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSP_L,0.18899897499999524,0.20618070000000882,0.34363449999999723,0.3608162249999925,0.3608162249999893,0.37799795000000397,0.44672485000001233,0.44672485000001466,0.515451749999993,0.5326334749999917,0.5326334749999919,0.6013603749999922,0.6185420999999917,0.68726899999998,0.6872689999999827,0.7044507250000033,0.7216324500000166,0.7559959000000132,0.7903593499999932,0.7903593499999815,0.8075410749999761,0.8075410749999877,0.8419045250000032,0.8590862500000249,0.8762679750000146,0.9449948749999928,0.9449948749999871,0.9965400499999989,1.0824486750000009,1.1168121249999805,1.1339938499999926
CHLtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUAtpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIRC3_reverse,0.04928164999999679,0.05376180000000599,0.08960299999999803,0.09408314999999488,0.094083149999993,0.09856330000000257,0.11648390000000845,0.11648390000000956,0.13440449999999565,0.13888464999999453,0.13888464999999467,0.15680524999999462,0.1612853999999948,0.17920599999998646,0.1792059999999887,0.18368615000000216,0.188166300000011,0.19712660000000864,0.20608689999999596,0.20608689999998753,0.2105670499999846,0.2105670499999925,0.21952735000000187,0.22400750000001723,0.22848765000000987,0.24640824999999497,0.2464082499999912,0.25984869999999977,0.28224945000000057,0.291209749999987,0.2956898999999958
SPMDAT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL2A160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LPLIPAL2A161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYDAMtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PYAM5PO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_mal_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPHHX3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILEt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_met_D_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2tex,3.431170985624988,3.599913802500025,4.949856337499996,5.118599154374981,5.118599154374969,5.287341971250009,5.962313238750028,5.962313238750042,6.637284506249989,6.8060273231249795,6.8060273231249795,7.480998590624973,7.649741407499975,9.106659399488422,8.324712674999962,8.493455491875018,7.458234983181859,9.695949581250039,9.326303456249994,9.337169576249968,9.7853837194444,9.50591239312498,9.843398026875015,10.01214084375008,10.180883660625055,10.855854928124993,10.855854928124971,11.362083378749993,12.205797463124991,12.543283096874953,12.712025913749983
DHBD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBL1tonex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARA2,0.03195819,0.034863479999999995,0.0581058,0.06101109,0.06101109,0.06391638,0.07553754,0.07553754,0.08715869999999999,0.09006399,0.09006399,0.10168514999999999,0.10459043999999999,0.1162116,0.1162116,0.11911688999999999,0.12202218,0.12783276,0.13364334,0.13364334,0.13654862999999998,0.13654862999999998,0.14235920999999999,0.1452645,0.14816979,0.15979095000000001,0.15979095000000001,0.16850681999999997,0.18303327,0.18884385,0.19174913999999998
ILETA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHBS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALPATG160pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCI_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLTP3_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DMStex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDAPPA141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDAPPA140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICHORT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOAD3f_reverse,0.03914679999999998,0.042705599999999996,0.071176,0.07473480000000003,0.07473479999999999,0.07829359999999996,0.0925288,0.09252880000000002,0.106764,0.11032279999999997,0.1103228,0.124558,0.12811679999999998,0.142352,0.142352,0.14591079999999998,0.1494696,0.15658719999999998,0.1637048,0.1637048,0.16726359999999996,0.16726359999999998,0.1743812,0.17794,0.1814988,0.19573400000000002,0.19573400000000002,0.2064104,0.2242044,0.23132200000000003,0.2348808
DASYN140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DASYN141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HACD1,0.03914679999999998,0.042705599999999996,0.071176,0.07473480000000003,0.07473479999999999,0.07829359999999996,0.0925288,0.09252880000000002,0.106764,0.11032279999999997,0.1103228,0.124558,0.12811679999999998,0.142352,0.142352,0.14591079999999998,0.1494696,0.15658719999999998,0.1637048,0.1637048,0.16726359999999996,0.16726359999999998,0.1743812,0.17794,0.1814988,0.19573400000000002,0.19573400000000002,0.2064104,0.2242044,0.23132200000000003,0.2348808
AOXSr2,2.1999999999999998e-07,2.4e-07,4e-07,4.1999999999999995e-07,4.1999999999999995e-07,4.3999999999999997e-07,5.2e-07,5.2e-07,6e-07,6.2e-07,6.2e-07,7e-07,7.2e-07,8e-07,8e-07,8.199999999999999e-07,8.399999999999999e-07,8.799999999999999e-07,9.2e-07,9.2e-07,9.399999999999999e-07,9.399999999999999e-07,9.8e-07,1e-06,1.02e-06,1.1e-06,1.1e-06,1.16e-06,1.26e-06,1.3e-06,1.32e-06
DAMPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HACD2,0.03914679999999998,0.042705599999999996,0.071176,0.07473480000000003,0.07473479999999999,0.07829359999999996,0.0925288,0.09252880000000002,0.106764,0.11032279999999997,0.1103228,0.124558,0.12811679999999998,0.142352,0.142352,0.14591079999999998,0.1494696,0.15658719999999998,0.1637048,0.1637048,0.16726359999999996,0.16726359999999998,0.1743812,0.17794,0.1814988,0.19573400000000002,0.19573400000000002,0.2064104,0.2242044,0.23132200000000003,0.2348808
HACD5,0.03914679999999998,0.042705599999999996,0.071176,0.07473480000000003,0.07473479999999999,0.07829359999999996,0.0925288,0.09252880000000002,0.106764,0.11032279999999997,0.1103228,0.124558,0.12811679999999998,0.142352,0.142352,0.14591079999999998,0.1494696,0.15658719999999998,0.1637048,0.1637048,0.16726359999999996,0.16726359999999998,0.1743812,0.17794,0.1814988,0.19573400000000002,0.19573400000000002,0.2064104,0.2242044,0.23132200000000003,0.2348808
HACD4,0.03914679999999998,0.042705599999999996,0.071176,0.07473480000000003,0.07473479999999999,0.07829359999999996,0.0925288,0.09252880000000002,0.106764,0.11032279999999997,0.1103228,0.124558,0.12811679999999998,0.142352,0.142352,0.14591079999999998,0.1494696,0.15658719999999998,0.1637048,0.1637048,0.16726359999999996,0.16726359999999998,0.1743812,0.17794,0.1814988,0.19573400000000002,0.19573400000000002,0.2064104,0.2242044,0.23132200000000003,0.2348808
HACD7,0.030586159999999998,0.03336672,0.0556112,0.05839176,0.05839176,0.061172319999999995,0.07229456,0.07229456000000001,0.0834168,0.08619735999999997,0.08619736,0.0973196,0.10010016,0.1112224,0.1112224,0.11400295999999999,0.11678352,0.12234463999999999,0.12790576,0.12790576,0.13068632,0.13068632,0.13624744,0.13902799999999998,0.14180856,0.15293080000000003,0.15293080000000003,0.16127248,0.17517528,0.18073640000000002,0.18351696
HACD6,0.030586159999999998,0.03336672,0.0556112,0.05839176,0.05839176,0.061172319999999995,0.07229456,0.07229456000000001,0.0834168,0.08619735999999997,0.08619736,0.0973196,0.10010016,0.1112224,0.1112224,0.11400295999999999,0.11678352,0.12234463999999999,0.12790576,0.12790576,0.13068632,0.13068632,0.13624744,0.13902799999999998,0.14180856,0.15293080000000003,0.15293080000000003,0.16127248,0.17517528,0.18073640000000002,0.18351696
EX_acgam_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMALT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCRt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_zn2_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_4CRSOL,2.453e-05,2.6759999999999998e-05,4.46e-05,4.683e-05,4.683e-05,4.906e-05,5.7980000000000004e-05,5.7980000000000004e-05,6.69e-05,6.913e-05,6.913e-05,7.805e-05,8.028e-05,8.92e-05,8.92e-05,9.143e-05,9.366e-05,9.812e-05,0.00010258000000000001,0.00010258000000000001,0.00010481,0.00010481,0.00010927,0.0001115,0.00011373,0.00012265,0.00012265,0.00012933999999999998,0.00014049,0.00014495,0.00014718
EX_quin_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPPPNtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G3PAT141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPA181tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPMDt3pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DOGULNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADSS,0.032894069999996806,0.03588444000000597,0.05980739999999801,0.06279776999999485,0.06279776999999297,0.0657881400000026,0.07774962000000843,0.07774962000000948,0.08971109999999571,0.09270146999999461,0.09270146999999472,0.10466294999999456,0.10765331999999485,0.11961479999998645,0.11961479999998864,0.12260517000000214,0.12559554000001105,0.1315762800000087,0.13755701999999592,0.13755701999998765,0.1405473899999845,0.14054738999999244,0.14652813000000187,0.14951850000001715,0.1525088700000099,0.16447034999999502,0.1644703499999912,0.1734414599999998,0.18839331000000054,0.19437404999998678,0.19736441999999582
PEAMNtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTtexi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHSL1,0.016930210000000005,0.018469319999999997,0.0307822,0.03232130999999999,0.03232130999999999,0.03386042000000001,0.04001686,0.04001686,0.046173299999999994,0.04771240999999998,0.04771241,0.05386884999999997,0.055407960000000034,0.0615644,0.06156440000000002,0.06310350999999997,0.06464261999999998,0.06772084000000002,0.07079906,0.07079905999999997,0.07233817,0.07233817,0.07541639000000006,0.0769555,0.07849460999999998,0.08465105,0.08465105,0.08926837999999998,0.09696392999999999,0.10004214999999994,0.10158125999999999
G2PPpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSCLYSt2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPG140tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_inost_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
