reaction,Chemostat u=0.11,Chemostat u=0.12,Chemostat u=0.20,Chemostat u=0.21 (1),Chemostat u=0.21,Chemostat u=0.22,Galactose ,Chemostat u=0.26,Acetate,Chemostat u=0.31 (1),Chemostat u=0.31,Chemostat u=0.35,Chemostat u=0.36,Pyruvate,Chemostat u=0.4,Chemostat u=0.41,Fumarate,Succinate,Glucosamine,Chemostat u=0.46,Glycerol,Mannose,Chemostat u=0.49,Chemostat u=0.5,Chemostat u=0.51,Xylose,Glucose + salts,Glucose,pH6 glucose,Fructose,42C glucose
EX_cbi_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARGDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FA160ACPHi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALTA_reverse,0.04654782,0.050779439999999995,0.0846324,0.08886401999999999,0.08886401999999999,0.09309564,0.11002212,0.11002212,0.1269486,0.13118022,0.13118022,0.14810669999999998,0.15233832,0.1692648,0.1692648,0.17349641999999998,0.17772803999999998,0.18619128,0.19465452,0.19465452,0.19888614,0.19888614,0.20734938,0.211581,0.21581261999999998,0.2327391,0.2327391,0.24543395999999998,0.26659205999999996,0.2750553,0.27928692
GLCTR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCTR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MALTabcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAGK141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAGK140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEX4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEX7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINCYCtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G1PACT,0.01039368,0.011338560000000001,0.0188976,0.01984248,0.01984248,0.02078736,0.02456688,0.02456688,0.0283464,0.02929128,0.029291280000000003,0.0330708,0.03401568,0.0377952,0.03779519999999999,0.038740079999999996,0.03968496,0.041574719999999926,0.04346448,0.04346448,0.044409359999999995,0.044409359999999995,0.046299120000000006,0.047244000000000036,0.048188879999999996,0.051968400000000005,0.051968400000000005,0.05480303999999997,0.05952744,0.06141720000000003,0.06236208000000001
PPNDH,0.020379150000000002,0.0222318,0.037053,0.03890565,0.03890565,0.040758300000000004,0.04816890000000001,0.04816890000000001,0.055579500000000004,0.05743215,0.05743215,0.06484275,0.0666954,0.074106,0.074106,0.07595865,0.0778113,0.08151660000000001,0.0852219,0.0852219,0.08707455,0.08707455,0.09077985000000001,0.0926325,0.09448515,0.10189575000000002,0.10189575000000002,0.1074537,0.11671695000000001,0.12042225000000001,0.12227490000000002
PGL,0.12804440000001374,0.13968480000000102,0.2328080000000185,0.12432567000002584,0.24444840000000934,0.13024593999999257,0.15392702000002595,0.15392702000001238,0.17760810000002816,0.18352837000001404,0.3608524000000236,0.4074140000000164,0.21312972000005262,0.4656159999999932,0.46561600000003633,0.24273107000006458,0.0,0.26049188000003803,0.01558111999997902,0.2723324200000597,0.27825269000000585,0.01591983999998997,0.5703796000000256,0.5820200000000513,0.3019337700000552,0.0,0.640222000000048,0.6751432000000717,0.7333452000000602,0.3848175500000592,0.7682664000000792
PGM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACALDtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PGI,2.948365709843878,3.162705774375002,4.877426290625158,5.161837947656461,5.091766355156342,5.37951475468747,6.250221982812649,6.250221982812522,7.12092921093775,7.338606017968891,7.235167000468953,8.092527258593874,8.426990053125468,3.1030682937979543,9.16422758125035,9.51537408828179,7.447919345681869,9.298072460937854,0.0,10.603758123437988,9.270265899594959,0.0,11.09328816203137,11.30762822656287,11.692142158594086,10.0,12.379328549219238,13.022348742813117,14.09404906546932,0.0,14.737069259063206
HEPT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2AGPA141tipp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DTMPtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALt2rpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETOHtrpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASPTRS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAt6pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_acac_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2FE2SR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2FE2SS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S2FE2ST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDMO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDMO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FADRx,0.24044789999999996,0.2623068,0.437178,0.45903689999999997,0.4590369,0.4808958,0.5683314,0.5683314,0.655767,0.6776259,0.6776259,0.7650615,0.7869204000000001,0.8743560000000001,0.8743559999999996,0.8962149,0.9180737999999999,0.9617915999999999,1.0055094,1.0055094,1.0273683,1.0273683,1.0710861,1.0929449999999998,1.1148039,1.2022395000000001,1.2022395000000003,1.2678162000000002,1.3771107,1.4208284999999998,1.4426874
ACPPAT120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDMO6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDMO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEENTERtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUTtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAG2E_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_galctn_D_e,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
CO2tpp_reverse,0.12431848000000453,0.13562015999999397,0.22603359999999328,0.11721255000000844,0.2373352800000052,0.12279410000000657,0.14512030000000556,0.14512030000000511,0.1674464999999893,0.17302805000000632,0.3503520800000069,0.39555880000000654,0.20093580000000186,7.937656000000086,0.4520672000000086,0.22884355000000103,6.367570020000013,0.24558820000001744,0.0,0.2567512999999836,0.2623328499999803,0.0,0.5537823200000563,0.5650840000000051,0.28465905000002867,0.0,0.6215923999999958,0.6554974400000267,0.7120058399999846,0.36280075000003326,0.7459108800000154
OHPBAT,2.453e-05,2.6759999999999998e-05,4.46e-05,4.683e-05,4.683e-05,4.906e-05,5.7980000000000004e-05,5.7980000000000004e-05,6.69e-05,6.913e-05,6.913e-05,7.805e-05,8.028e-05,8.92e-05,8.92e-05,9.143e-05,9.366e-05,9.812e-05,0.00010258000000000001,0.00010258000000000001,0.00010481,0.00010481,0.00010927,0.0001115,0.00011373,0.00012265,0.00012265,0.00012933999999999998,0.00014049,0.00014495,0.00014718
EX_dgmp_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALATA_L_reverse,0.06394915999999999,0.06976271999999999,0.11627119999999999,0.12208475999999997,0.12208475999999997,0.12789831999999998,0.15115256,0.15115256,0.17440679999999997,0.18022036000000002,0.18022036000000002,0.2034746,0.20928815999999997,0.23254239999999998,0.23254239999999998,0.23835595999999998,0.24416951999999995,0.25579663999999996,0.26742375999999995,0.26742375999999995,0.27323731999999995,0.27323731999999995,0.28486444,0.290678,0.29649156,0.3197458,0.31974579999999997,0.33718647999999996,0.36625428000000004,0.3778814,0.38369496000000003
UDCPDPpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDPACGALtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_udpg_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I2FE2SS2,2.8599999999999997e-05,3.12e-05,5.2e-05,5.459999999999999e-05,5.459999999999999e-05,5.7199999999999994e-05,6.759999999999999e-05,6.759999999999999e-05,7.799999999999999e-05,8.06e-05,8.06e-05,9.099999999999999e-05,9.359999999999998e-05,0.000104,0.000104,0.00010659999999999999,0.00010919999999999998,0.00011439999999999999,0.0001196,0.0001196,0.0001222,0.0001222,0.00012739999999999998,0.00013,0.0001326,0.000143,0.000143,0.00015079999999999998,0.0001638,0.000169,0.0001716
TARTRtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLYtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRMICI_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CBL1abcpp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPA181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOVBCNtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILEt2rpp_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILEtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYSSADS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_his_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLCUR1Ptex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDD3y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THRt4pp,0.00057255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018738000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMOGDS1,1.342e-05,1.4639999999999999e-05,2.44e-05,2.562e-05,2.562e-05,2.684e-05,3.172e-05,3.172e-05,3.6599999999999995e-05,3.782e-05,3.782e-05,4.2699999999999994e-05,4.392e-05,4.88e-05,4.88e-05,5.002e-05,5.124e-05,5.368e-05,5.612e-05,5.612e-05,5.7339999999999996e-05,5.7339999999999996e-05,5.978e-05,6.1e-05,6.222e-05,6.71e-05,6.71e-05,7.076e-05,7.685999999999999e-05,7.93e-05,8.052000000000001e-05
PAPSR,0.027265920000000013,0.029744640000000037,0.04957439999999998,0.05205312000000005,0.05205311999999994,0.054531839999999915,0.06444672,0.06444672,0.07436159999999986,0.07684031999999992,0.07684031999999992,0.0867552,0.08923391999999988,0.09914880000000018,0.09914880000000018,0.10162751999999978,0.10410624000000013,0.10906367999999983,0.11402111999999998,0.11402112000000017,0.11649984000000002,0.11649984000000002,0.12145727999999976,0.12393600000000006,0.12641471999999992,0.13632960000000025,0.13632960000000022,0.14376576,0.15615935999999997,0.16111680000000012,0.16359552000000016
5DOAN,2.4750000000000002e-05,2.7e-05,4.5e-05,4.7249999999999997e-05,4.7249999999999997e-05,4.9500000000000004e-05,5.8500000000000006e-05,5.8500000000000006e-05,6.75e-05,6.975e-05,6.975e-05,7.875e-05,8.1e-05,9e-05,9e-05,9.224999999999999e-05,9.449999999999999e-05,9.900000000000001e-05,0.00010350000000000001,0.00010350000000000001,0.00010575,0.00010575,0.00011025,0.0001125,0.00011475,0.00012375,0.00012375,0.00013049999999999997,0.00014175,0.00014625,0.0001485
BMOGDS2,1.342e-05,1.4639999999999999e-05,2.44e-05,2.562e-05,2.562e-05,2.684e-05,3.172e-05,3.172e-05,3.6599999999999995e-05,3.782e-05,3.782e-05,4.2699999999999994e-05,4.392e-05,4.88e-05,4.88e-05,5.002e-05,5.124e-05,5.368e-05,5.612e-05,5.612e-05,5.7339999999999996e-05,5.7339999999999996e-05,5.978e-05,6.1e-05,6.222e-05,6.71e-05,6.71e-05,7.076e-05,7.685999999999999e-05,7.93e-05,8.052000000000001e-05
DURADx_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIPA1A161pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRAIS,0.04930618000001304,0.05378856000000316,0.08964760000001819,0.0941299800000238,0.09412998000001037,0.09861235999999479,0.11654188000002394,0.11654188000001117,0.1344714000000286,0.1389537800000123,0.1389537800000212,0.1568833000000125,0.16136568000004842,0.1792951999999959,0.1792952000000354,0.18377758000006475,0.18825996000000578,0.19722472000003716,0.20618947999996362,0.20618948000006065,0.21067186000000515,0.2106718599999699,0.21963662000001344,0.22411900000004892,0.22860138000004632,0.24653089999998556,0.2465309000000526,0.2599780400000681,0.282389940000064,0.2913547000000498,0.295837080000076
SUCCtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.694438700000081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALR4x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPTAT,2.684e-05,2.9279999999999997e-05,4.88e-05,5.124e-05,5.124e-05,5.368e-05,6.344e-05,6.344e-05,7.319999999999999e-05,7.564e-05,7.564e-05,8.539999999999999e-05,8.784e-05,9.76e-05,9.76e-05,0.00010004,0.00010248,0.00010736,0.00011224,0.00011224,0.00011467999999999999,0.00011467999999999999,0.00011956,0.000122,0.00012444,0.0001342,0.0001342,0.00014152,0.00015371999999999999,0.0001586,0.00016104000000000002
FA141ACPHi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELGTHR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SELGTHR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UREAtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL141t2pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_cys_L_e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTD7pp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THDPS,0.040804389999999996,0.04451388,0.0741898,0.07789929,0.07789929,0.08160877999999999,0.09644674,0.09644674,0.11128469999999999,0.11499419,0.11499419,0.12983214999999998,0.13354164,0.1483796,0.1483796,0.15208908999999998,0.15579858,0.16321755999999998,0.17063654,0.17063654,0.17434602999999999,0.17434602999999999,0.18176501,0.1854745,0.18918399,0.20402195,0.20402195,0.21515041999999998,0.23369787,0.24111685000000005,0.24482634
TSULtex_reverse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHETA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAPtex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
