reactions,bnumber,gene_name,Chemostat_vilu_011,Chemostat_heinmann_012,galactose_heinmann,Chemostat_heinmann_02,Chemostat_vilu_021,acetate_heinmann,Chemostat_vilu_031,Chemostat_heinmann_035,glucosamine_heinmann,pyruvate_heinmann,succinate_heinmann,Chemostat_vilu_04,fumarate_heinmann,glycerol_heinmann,Chemostat_vilu_049,pH6_heinmann,Chemostat_heinmann_05,anaerobic_heinmann,glucose_heinmann,NaCl_50mM_heinmann,42Cdeg_henimann
HCYSMT,b0261,mmuM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HCYSMT2,b0261,mmuM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDCAtexi,b2344,fadL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HDCEAtexi,b2344,fadL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEMEOS,b0428,cyoE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPK1,b3630,rfaP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPK2,b3625,rfaY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPT1,b3621,rfaC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPT2,b3620,rfaF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPT3,b3632,rfaQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEPT4,b3623,waaU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HETZK,b2104,thiM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEX1,b2388,glk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEX4,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEX7,b0394,mak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEXt2rpp,b2223,atoE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HG2abcpp,b3469,zntA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HG2t3pp,b3915,fieF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HG2tex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HISTD,b2020,hisD,1743272732458950.0,1901752071773399.5,2694148768345650.0,3169586786289000.0,3328066125603449.5,4595900840119049.0,4912859518747950.0,5546776876005750.0,6180694233263549.0,6339173572578000.0,6339173572578000.0,6339173572578000.0,7448528947779151.0,7448528947779151.0,7765487626408050.0,7923966965722500.0,7923966965722500.0,8716363662294750.0,9508760358867000.0,1.030115705543925e+16,1.030115705543925e+16
HISTP,b2022,hisB,1743272732458950.0,1901752071773399.5,2694148768345650.0,3169586786289000.0,3328066125603449.5,4595900840119049.0,4912859518747950.0,5546776876005750.0,6180694233263549.0,6339173572578000.0,6339173572578000.0,6339173572578000.0,7448528947779151.0,7448528947779151.0,7765487626408050.0,7923966965722500.0,7923966965722500.0,8716363662294750.0,9508760358867000.0,1.030115705543925e+16,1.030115705543925e+16
HISTRS,b2514,hisS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HISabcpp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HISt2rpp,b0112,aroP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HIStex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKNDDH,b0349,mhpC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HKNTDH,b0349,mhpC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMBS,b3805,hemC,8206840324650.0,8952916717799.998,12683298683549.998,14921527863000.0,15667604256149.998,21636215401349.996,23128368187650.0,26112673760249.996,29096979332850.0,29843055726000.0,29843055726000.0,29843055726000.0,35065590478049.996,35065590478049.996,36557743264350.0,37303819657500.0,37303819657500.0,41034201623250.0,44764583589000.0,48494965554749.99,48494965554749.99
HMPK1,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOMt2pp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOMtex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HOPNTAL,b0352,mhpE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPPK2,b0142,folK,12310260486977.049,13429375076700.338,19024948025326.06,22382291794502.883,23501406384223.844,32454323102026.39,34692552281470.65,39169010640382.37,43645468999275.51,44764583588996.48,44764583588996.8,44764583589005.766,52598385717070.79,52598385717071.11,54836614896531.6,55955729486252.56,55955729486252.56,61551302434875.96,67146875383499.36,72742448332122.75,72742448332122.75
HPPPNDO,b0348,mhpB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPPPNt2rpp,b0353,mhpT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPPPNtex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPYRI,b0508,hyi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPYRRx,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HPYRRy,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSDy,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSK,b0003,thrB,1.00141116908514e+16,1.0924485480928798e+16,1.54763544313158e+16,1.8207475801548e+16,1.91178495916254e+16,2.6400839912244596e+16,2.8221587492399396e+16,3.1863082652708996e+16,3.5504577813018596e+16,3.6414951603096e+16,3.6414951603096e+16,3.6414951603096e+16,4.27875681336378e+16,4.27875681336378e+16,4.460831571379259e+16,4.551868950387e+16,4.551868950387e+16,5.007055845425699e+16,5.462242740464398e+16,5.9174296355031e+16,5.9174296355031e+16
HSST,b4013,metA,2832077550507975.5,3089539146008699.5,4376847123512328.0,5149231910014500.0,5406693505515223.0,7466386269521022.0,7981309460522471.0,9011155842525376.0,1.0041002224528274e+16,1.0298463820029e+16,1.0298463820029008e+16,1.0298463820028998e+16,1.2100694988534072e+16,1.210069498853407e+16,1.2615618179535528e+16,1.287307977503625e+16,1.287307977503625e+16,1.4160571762412636e+16,1.5447896468086498e+16,1.6735221173760374e+16,1.6735221173760374e+16
HSTPT,b2021,hisC,1743272732458950.0,1901752071773399.5,2694148768345650.0,3169586786289000.0,3328066125603449.5,4595900840119049.0,4912859518747950.0,5546776876005750.0,6180694233263549.0,6339173572578000.0,6339173572578000.0,6339173572578000.0,7448528947779151.0,7448528947779151.0,7765487626408050.0,7923966965722500.0,7923966965722500.0,8716363662294750.0,9508760358867000.0,1.030115705543925e+16,1.030115705543925e+16
HXAND,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HXAtex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HXCT,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HXPRT,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYD1pp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYD2pp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYD3pp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYPOE,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYXNtex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HYXNtpp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Htex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I2FE2SR,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I2FE2SS,nan,nan,71330979496.11298,77815613786.81677,106989791307.98256,6047127400075.223,6349483790887.045,8678639089853.339,9373047512691.074,10582472975723.855,11764699290300.36,12043956102587.79,12141715125096.18,12094254826894.125,14336765182633.46,14041469248672.865,14815462149120.275,15117818428351.63,15117818428351.63,26313411803249.98,28705540148999.977,31097668494749.977,31097668494749.977
I2FE2SS2,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10916581081163.166,11174091248485.6,11271850284737.27,11224389966700.318,13314673960917.615,13019378054392.504,13749877693287.941,21746621191281.656,21746621191281.656,23921283457499.98,26095945551385.3,28270607722499.977,28270607722499.977
I2FE2ST,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I4FE4SR,b2529,nifU,0.0,0.0,0.0,0.0,0.0,0.0,8698902259130.421,0.0,10916581081163.166,11174091248485.6,11271850284737.27,11224389966700.318,13314673960917.615,13019378055636.828,13749877693287.941,21746621256060.793,21746621256060.793,23921283457499.98,26095945589999.98,28270607691608.234,28270607691608.234
I4FE4ST,nan,nan,0.0,0.0,0.0,0.0,0.0,8047987082838.483,8698902259130.421,9821341229740.193,10916581061848.287,11174091248485.6,11271850284737.27,11224389966700.318,13314673960917.615,13019378055413.965,13749877693287.941,21746621256060.793,21746621256060.793,23921283516930.383,26095945608423.406,28270607757563.91,28270607757563.91
ICDHyr,b1136,icd,1.3181583414086784e+17,1.3900875212703405e+17,1.749748640818267e+17,1.9655209602084438e+17,2.0374501400748688e+17,2.6129095428998426e+17,2.7567419387468266e+17,3.044458658213481e+17,3.327402933136906e+17,3.213447594968093e+17,3.433278795689802e+17,3.4041045575386106e+17,4.325881408665328e+17,2.7129663929242416e+17,4.0514671763396685e+17,4.125737161951223e+17,4.125737161951223e+17,4.4867173714903776e+17,4.845497121799575e+17,5.205377101702868e+17,5.205377101702868e+17
ICHORS,b2265,menF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICHORSi,b0593,entC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICHORT,b0595,entB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICL,b4015,aceA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6919519090781414e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ICYSDS,b2530,iscS,13083101952524.998,14272474857299.998,20219339381175.0,23787458095499.996,24976831000275.0,69206370643528.92,36870560048024.99,41628051667124.99,117757954397615.6,47574916190999.99,96141776741949.08,47574916190999.99,113247587177195.44,112066403543220.47,117541120886826.77,150971736144913.4,150971736144913.4,166068910394596.5,181166083881193.6,196263257648302.22,196263257648302.22
IDOND,b4267,idnD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDOND2,b4267,idnD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDONt2rpp,b4265,idnT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IDONtex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IG3PS,nan,nan,1743272732458950.0,1901752071773399.5,2694148768345650.0,3169586786289000.0,3328066125603449.5,4595900840119049.0,4912859518747950.0,5546776876005750.0,6180694233263549.0,6339173572578000.0,6339173572578000.0,6339173572578000.0,7448528947779151.0,7448528947779151.0,7765487626408050.0,7923966965722500.0,7923966965722500.0,8716363662294750.0,9508760358867000.0,1.030115705543925e+16,1.030115705543925e+16
IGPDH,b2022,hisB,1743272732458950.0,1901752071773399.5,2694148768345650.0,3169586786289000.0,3328066125603449.5,4595900840119049.0,4912859518747950.0,5546776876005750.0,6180694233263549.0,6339173572578000.0,6339173572578000.0,6339173572578000.0,7448528947779151.0,7448528947779151.0,7765487626408050.0,7923966965722500.0,7923966965722500.0,8716363662294750.0,9508760358867000.0,1.030115705543925e+16,1.030115705543925e+16
IGPS,b1262,trpC,1045967319672824.9,1141055257824899.8,1616494948585275.0,1901758763041500.0,1996846701193574.8,2757550206410174.5,2947726082714325.0,3328077835322624.5,3708429587930925.0,3803517526083000.0,3803517526083000.0,3803517526083000.0,4469133093147524.5,4469133093147524.5,4659308969451674.0,4754396907603750.0,4754396907603750.0,5229836598364125.0,5705276289124499.0,6180715979884874.0,6180715979884874.0
ILETA,b3770,ilvE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILETRS,b0026,ileS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILEabcpp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILEt2rpp,b0401,brnQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILEtex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPC,b4006,purH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMPD,b2508,guaB,4482930293098055.0,4890469410639535.0,6928090365154895.0,8150782351066226.0,8558321468629127.0,1.181850709354683e+16,1.2633712644176548e+16,1.4263869114375766e+16,1.5899998688531106e+16,1.6301480515787028e+16,1.6301560415521594e+16,1.6301564702134084e+16,1.9154403796615116e+16,1.915419783332381e+16,1.9969416760103016e+16,2.0384613703175508e+16,2.0384613703175508e+16,2.2423075073647544e+16,2.446153644389399e+16,2.6499997814218484e+16,2.6499997814218484e+16
IMPtex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOLEt2pp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOLEt2rpp,b3161,mtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INDOLEtex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INOSTt4pp,b3679,yidK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSH,b0030,rihC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSK,b0477,gsk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSTtex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSt2pp,b2964,nupG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INSt2rpp,b2406,xapB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INStex,b0411,tsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPDDI,b2889,idi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPDPS,b0029,ispH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137721352674709.81,0.0,0.0,0.0,0.0,0.0,0.0,176565835544251.84,176565835544251.84,194222421202204.94,211879004412715.0,229535588591597.16,229535588591597.16
IPMD,b0073,leuB,8290215197993026.0,9043871125083300.0,1.2812150760534676e+16,1.5073118541805502e+16,1.5826774468895774e+16,2.1856021885617976e+16,2.3363333739798524e+16,2.6377957448159624e+16,2.939258115652073e+16,3.0146237083611004e+16,3.0146237083611004e+16,3.0146237083611004e+16,3.5421828573242924e+16,3.5421828573242924e+16,3.692914042742347e+16,3.768279635451375e+16,3.768279635451375e+16,4.145107598996513e+16,4.5219355625416504e+16,4.898763526086788e+16,4.898763526086788e+16
IPPMIa,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPPMIb,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPPS,b0074,leuA,8290215197993026.0,9043871125083300.0,1.2812150760534676e+16,1.5073118541805502e+16,1.5826774468895774e+16,2.1856021885617976e+16,2.3363333739798524e+16,2.6377957448159624e+16,2.939258115652073e+16,3.0146237083611004e+16,3.0146237083611004e+16,3.0146237083611004e+16,3.5421828573242924e+16,3.5421828573242924e+16,3.692914042742347e+16,3.768279635451375e+16,3.768279635451375e+16,4.145107598996513e+16,4.5219355625416504e+16,4.898763526086788e+16,4.898763526086788e+16
ISETACabcpp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ISETACtex,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
K2L4Aabcpp,b0914,msbA,358009608422400.06,390555936460800.0,553287576652800.06,650926560768000.1,683472888806399.9,943843513113599.9,1008936169190400.0,1139121481344000.0,1269306793497600.2,1301853121536000.2,1301853121536000.2,1301853121536000.2,1529677417804799.8,1529677417804799.8,1594770073881600.0,1627316401920000.0,1627316401920000.0,1790048042112000.2,1952779682304000.2,2115511322496000.0,2115511322496000.0
K2L4Aabctex,nan,nan,358009608422400.06,390555936460800.0,553287576652800.06,650926560768000.1,683472888806399.9,943843513113599.9,1008936169190400.0,1139121481344000.0,1269306793497600.2,1301853121536000.2,1301853121536000.2,1301853121536000.2,1529677417804799.8,1529677417804799.8,1594770073881600.0,1627316401920000.0,1627316401920000.0,1790048042112000.2,1952779682304000.2,2115511322496000.0,2115511322496000.0
KARA1,b3774,ilvC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARA2,b3774,ilvC,5346020432018474.0,5832022289474699.0,8262031576755824.0,9720037149124500.0,1.0206039006580724e+16,1.4094053866230522e+16,1.5066057581142974e+16,1.7010065010967872e+16,1.8954072440792772e+16,1.9440074298249e+16,1.9440074298249e+16,1.9440074298249e+16,2.2842087300442572e+16,2.2842087300442572e+16,2.3814091015355024e+16,2.430009287281125e+16,2.430009287281125e+16,2.673010216009238e+16,2.9160111447373496e+16,3.1590120734654624e+16,3.1590120734654624e+16
KAS14,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAS15,b1091,fabH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KDOCT2,b0918,kdsB,716019216844800.1,781111872921600.0,1106575153305600.1,1301853121536000.2,1366945777612799.8,1887687026227199.8,2017872338380800.0,2278242962688000.0,2538613586995200.5,2603706243072000.5,2603706243072000.5,2603706243072000.5,3059354835609599.5,3059354835609599.5,3189540147763200.0,3254632803840000.0,3254632803840000.0,3580096084224000.5,3905559364608000.5,4231022644992000.0,4231022644992000.0
KDOPP,b3198,kdsC,716019216844800.1,781111872921600.0,1106575153305600.1,1301853121536000.2,1366945777612799.8,1887687026227199.8,2017872338380800.0,2278242962688000.0,2538613586995200.5,2603706243072000.5,2603706243072000.5,2603706243072000.5,3059354835609599.5,3059354835609599.5,3189540147763200.0,3254632803840000.0,3254632803840000.0,3580096084224000.5,3905559364608000.5,4231022644992000.0,4231022644992000.0
KDOPS,b1215,kdsA,716019216844800.1,781111872921600.0,1106575153305600.1,1301853121536000.2,1366945777612799.8,1887687026227199.8,2017872338380800.0,2278242962688000.0,2538613586995200.5,2603706243072000.5,2603706243072000.5,2603706243072000.5,3059354835609599.5,3059354835609599.5,3189540147763200.0,3254632803840000.0,3254632803840000.0,3580096084224000.5,3905559364608000.5,4231022644992000.0,4231022644992000.0
KG6PDC,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kabcpp,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
